time,latitude,longitude,sieve_size,total_dry_weight_volume_all_size_fractions_normalized_200m_depth_mg_m3,total_dry_weight_volume_all_size_fractions_mg_m3,total_wet_weight_volume_all_size_fractions_mg_m3,total_wet_weight_volume_all_size_fractions_normalized_200m_depth_mg_m3,volume_of_water_m3,dry_weight_volume_of_water_mg_m3,max_depth,dry_weight_mg,duration_minutes,dry_weight_volume_of_water_normalized_200m_depth_mg_m3,wet_weight_volume_of_water_normalized_200m_depth_mg_m3,wet_weight_mg,wet_weight_volume_of_water_mg_m3
2001-10-16 01:32:00,31.659766666666666,-64.12595,2000.0,496.13,2.48,13.83,2766.12,792.286,0.39,154.2,311.8,21,78.71,381.33,1510.6,1.91
2001-10-16 01:32:00,31.659766666666666,-64.12595,5000.0,496.13,2.48,13.83,2766.12,792.286,0.08,154.2,66.6,21,16.81,111.73,442.6,0.56
2001-10-16 11:46:00,31.656416666666665,-64.1697,200.0,273.76,1.37,7.7,1540.02,671.679,0.54,201.0,364.6,24,108.56,600.17,2015.6,3.0
2001-10-16 11:46:00,31.656416666666665,-64.1697,500.0,273.76,1.37,7.7,1540.02,671.679,0.46,201.0,308.2,24,91.77,484.16,1626.0,2.42
2001-10-16 11:46:00,31.656416666666665,-64.1697,1000.0,273.76,1.37,7.7,1540.02,671.679,0.24,201.0,160.6,24,47.82,231.72,778.2,1.16
2001-10-16 11:46:00,31.656416666666665,-64.1697,2000.0,273.76,1.37,7.7,1540.02,671.679,0.13,201.0,86.0,24,25.61,205.04,688.6,1.03
2001-10-16 11:46:00,31.656416666666665,-64.1697,5000.0,273.76,1.37,7.7,1540.02,671.679,0.0,201.0,0.0,24,0.0,18.94,63.6,0.09
2001-10-16 12:20:00,31.638933333333334,-64.1592,200.0,322.52,1.61,8.8,1759.17,733.234,0.63,194.6,465.6,22,127.0,692.82,2540.0,3.46
2001-10-16 12:20:00,31.638933333333334,-64.1592,500.0,322.52,1.61,8.8,1759.17,733.234,0.57,194.6,416.2,22,113.52,622.07,2280.6,3.11
2001-10-16 12:20:00,31.638933333333334,-64.1592,1000.0,322.52,1.61,8.8,1759.17,733.234,0.28,194.6,202.6,22,55.26,300.1,1100.2,1.5
2001-10-16 12:20:00,31.638933333333334,-64.1592,2000.0,322.52,1.61,8.8,1759.17,733.234,0.1,194.6,71.8,22,19.58,104.2,382.0,0.52
2001-10-16 12:20:00,31.638933333333334,-64.1592,5000.0,322.52,1.61,8.8,1759.17,733.234,0.04,194.6,26.2,22,7.15,39.99,146.6,0.2
2001-11-09 01:58:00,31.679483333333334,-64.19616666666667,200.0,437.0,2.18,12.49,2498.45,616.11,0.53,162.6,324.4,22,105.31,729.41,2247.0,3.65
2001-11-09 01:58:00,31.679483333333334,-64.19616666666667,500.0,437.0,2.18,12.49,2498.45,616.11,0.62,162.6,382.4,22,124.13,717.27,2209.6,3.59
2001-11-09 01:58:00,31.679483333333334,-64.19616666666667,1000.0,437.0,2.18,12.49,2498.45,616.11,0.51,162.6,312.0,22,101.28,570.74,1758.2,2.85
2001-11-09 01:58:00,31.679483333333334,-64.19616666666667,2000.0,437.0,2.18,12.49,2498.45,616.11,0.18,162.6,110.0,22,35.71,181.2,558.2,0.91
2001-11-09 01:58:00,31.679483333333334,-64.19616666666667,5000.0,437.0,2.18,12.49,2498.45,616.11,0.35,162.6,217.4,22,70.57,299.82,923.6,1.5
2001-11-09 02:25:00,31.6857,-64.20311666666667,200.0,343.49,1.72,9.32,1864.18,476.285,0.52,189.8,248.2,18,104.22,589.73,1404.4,2.95
2001-11-09 02:25:00,31.6857,-64.20311666666667,500.0,343.49,1.72,9.32,1864.18,476.285,0.44,189.8,211.2,18,88.69,503.73,1199.6,2.52
2001-11-09 02:25:00,31.6857,-64.20311666666667,1000.0,343.49,1.72,9.32,1864.18,476.285,0.34,189.8,164.0,18,68.87,329.38,784.4,1.65
2001-11-09 02:25:00,31.6857,-64.20311666666667,2000.0,343.49,1.72,9.32,1864.18,476.285,0.28,189.8,132.4,18,55.6,304.27,724.6,1.52
2001-11-09 02:25:00,31.6857,-64.20311666666667,5000.0,343.49,1.72,9.32,1864.18,476.285,0.13,189.8,62.2,18,26.12,137.06,326.4,0.69
2001-11-09 12:57:00,31.682533333333332,-64.14691666666667,200.0,249.98,1.25,6.26,1251.02,499.4,0.49,217.0,245.4,29,98.28,516.38,1289.4,2.58
2001-11-09 12:57:00,31.682533333333332,-64.14691666666667,500.0,249.98,1.25,6.26,1251.02,499.4,0.35,217.0,177.0,29,70.89,332.24,829.6,1.66
2001-11-09 12:57:00,31.682533333333332,-64.14691666666667,1000.0,249.98,1.25,6.26,1251.02,499.4,0.2,217.0,100.0,29,40.05,185.5,463.2,0.93
2001-11-09 12:57:00,31.682533333333332,-64.14691666666667,2000.0,249.98,1.25,6.26,1251.02,499.4,0.17,217.0,85.0,29,34.04,191.43,478.0,0.96
2001-11-09 12:57:00,31.682533333333332,-64.14691666666667,5000.0,249.98,1.25,6.26,1251.02,499.4,0.03,217.0,16.8,29,6.73,25.47,63.6,0.13
2001-11-09 13:31:00,31.682616666666668,-64.15321666666667,200.0,226.21,1.13,6.21,1241.48,520.219,0.33,213.8,174.0,30,66.89,350.47,911.6,1.75
2001-11-09 13:31:00,31.682616666666668,-64.15321666666667,500.0,226.21,1.13,6.21,1241.48,520.219,0.43,213.8,223.0,30,85.73,503.33,1309.2,2.52
2001-11-09 13:31:00,31.682616666666668,-64.15321666666667,1000.0,226.21,1.13,6.21,1241.48,520.219,0.21,213.8,111.4,30,42.83,216.14,562.2,1.08
2001-11-09 13:31:00,31.682616666666668,-64.15321666666667,2000.0,226.21,1.13,6.21,1241.48,520.219,0.11,213.8,57.6,30,22.14,139.79,363.6,0.7
2001-11-09 13:31:00,31.682616666666668,-64.15321666666667,5000.0,226.21,1.13,6.21,1241.48,520.219,0.04,213.8,22.4,30,8.61,31.76,82.6,0.16
2001-12-10 23:36:00,31.658733333333334,-64.14765,200.0,355.22,1.78,8.15,1629.73,576.536,0.54,204.0,313.4,23,108.72,547.41,1578.0,2.74
2001-12-10 23:36:00,31.658733333333334,-64.14765,500.0,355.22,1.78,8.15,1629.73,576.536,0.59,204.0,339.8,23,117.88,558.09,1608.8,2.79
2001-12-10 23:36:00,31.658733333333334,-64.14765,1000.0,355.22,1.78,8.15,1629.73,576.536,0.33,204.0,188.4,23,65.36,268.22,773.2,1.34
2001-12-10 23:36:00,31.658733333333334,-64.14765,2000.0,355.22,1.78,8.15,1629.73,576.536,0.21,204.0,121.6,23,42.18,180.67,520.8,0.9
2001-12-10 23:36:00,31.658733333333334,-64.14765,5000.0,355.22,1.78,8.15,1629.73,576.536,0.11,204.0,60.8,23,21.09,75.35,217.2,0.38
2001-12-11 00:05:00,31.65823333333333,-64.1394,200.0,399.7,2.0,9.74,1947.58,825.023,0.5,186.0,415.2,27,100.65,507.28,2092.6,2.54
2001-12-11 00:05:00,31.65823333333333,-64.1394,500.0,399.7,2.0,9.74,1947.58,825.023,0.61,186.0,502.2,27,121.74,596.1,2459.0,2.98
2001-12-11 00:05:00,31.65823333333333,-64.1394,1000.0,399.7,2.0,9.74,1947.58,825.023,0.55,186.0,454.0,27,110.06,529.2,2183.0,2.65
2001-12-11 00:05:00,31.65823333333333,-64.1394,2000.0,399.7,2.0,9.74,1947.58,825.023,0.22,186.0,182.0,27,44.12,207.07,854.2,1.04
2001-12-11 00:05:00,31.65823333333333,-64.1394,5000.0,399.7,2.0,9.74,1947.58,825.023,0.12,186.0,95.4,27,23.13,107.92,445.2,0.54
2001-12-11 13:57:00,31.625983333333334,-64.18463333333334,200.0,362.11,1.81,9.69,1937.41,722.657,0.56,177.0,405.0,27,112.09,638.37,2306.6,3.19
2001-12-11 13:57:00,31.625983333333334,-64.18463333333334,500.0,362.11,1.81,9.69,1937.41,722.657,0.54,177.0,390.4,27,108.05,571.06,2063.4,2.86
2001-12-11 13:57:00,31.625983333333334,-64.18463333333334,1000.0,362.11,1.81,9.69,1937.41,722.657,0.4,177.0,290.2,27,80.31,419.9,1517.2,2.1
2001-12-11 13:57:00,31.625983333333334,-64.18463333333334,2000.0,362.11,1.81,9.69,1937.41,722.657,0.14,177.0,103.4,27,28.62,151.11,546.0,0.76
2001-12-11 13:57:00,31.625983333333334,-64.18463333333334,5000.0,362.11,1.81,9.69,1937.41,722.657,0.17,177.0,119.4,27,33.04,156.98,567.2,0.78
2001-12-11 14:55:00,31.626566666666665,-64.19015,200.0,252.13,1.26,6.17,1233.3,684.243,0.39,204.2,265.2,25,77.52,384.31,1314.8,1.92
2001-12-11 14:55:00,31.626566666666665,-64.19015,500.0,252.13,1.26,6.17,1233.3,684.243,0.47,204.2,322.2,25,94.18,487.2,1666.8,2.44
2001-12-11 14:55:00,31.626566666666665,-64.19015,1000.0,252.13,1.26,6.17,1233.3,684.243,0.3,204.2,203.2,25,59.39,269.73,922.8,1.35
2001-12-11 14:55:00,31.626566666666665,-64.19015,2000.0,252.13,1.26,6.17,1233.3,684.243,0.09,204.2,65.0,25,19.0,85.12,291.2,0.43
2001-12-11 14:55:00,31.626566666666665,-64.19015,5000.0,252.13,1.26,6.17,1233.3,684.243,0.01,204.2,7.0,25,2.05,6.96,23.8,0.03
2002-01-22 13:30:00,31.6851,-64.24235,200.0,259.09,1.3,6.0,1199.04,582.031,0.6,209.0,347.6,22,119.44,560.52,1631.2,2.8
2002-01-22 13:30:00,31.6851,-64.24235,500.0,259.09,1.3,6.0,1199.04,582.031,0.39,209.0,229.2,22,78.76,374.89,1091.0,1.87
2002-01-22 13:30:00,31.6851,-64.24235,1000.0,259.09,1.3,6.0,1199.04,582.031,0.13,209.0,74.6,22,25.63,120.41,350.4,0.6
2002-01-22 13:30:00,31.6851,-64.24235,2000.0,259.09,1.3,6.0,1199.04,582.031,0.08,209.0,45.6,22,15.67,77.59,225.8,0.39
2002-01-22 13:30:00,31.6851,-64.24235,5000.0,259.09,1.3,6.0,1199.04,582.031,0.1,209.0,57.0,22,19.59,65.63,191.0,0.33
2002-01-22 14:14:00,31.689316666666667,-64.2526,200.0,265.24,1.33,7.17,1434.01,678.49,0.46,193.0,315.0,26,92.85,481.95,1635.0,2.41
2002-01-22 14:14:00,31.689316666666667,-64.2526,500.0,265.24,1.33,7.17,1434.01,678.49,0.46,193.0,310.6,26,91.56,495.1,1679.6,2.48
2002-01-22 14:14:00,31.689316666666667,-64.2526,1000.0,265.24,1.33,7.17,1434.01,678.49,0.26,193.0,178.6,26,52.65,299.49,1016.0,1.5
2002-01-22 14:14:00,31.689316666666667,-64.2526,2000.0,265.24,1.33,7.17,1434.01,678.49,0.08,193.0,54.6,26,16.09,115.14,390.6,0.58
2002-01-22 14:14:00,31.689316666666667,-64.2526,5000.0,265.24,1.33,7.17,1434.01,678.49,0.06,193.0,41.0,26,12.09,42.33,143.6,0.21
2002-01-22 22:52:00,31.666150000000002,-64.17255,200.0,755.86,3.78,19.55,3910.65,652.924,0.78,207.4,511.2,28,156.59,827.72,2702.2,4.14
2002-01-22 22:52:00,31.666150000000002,-64.17255,500.0,755.86,3.78,19.55,3910.65,652.924,0.85,207.4,552.8,28,169.33,953.62,3113.2,4.77
2002-01-22 22:52:00,31.666150000000002,-64.17255,1000.0,755.86,3.78,19.55,3910.65,652.924,1.17,207.4,765.6,28,234.51,1199.83,3917.0,6.0
2002-01-22 22:52:00,31.666150000000002,-64.17255,2000.0,755.86,3.78,19.55,3910.65,652.924,0.72,207.4,472.2,28,144.64,686.82,2242.2,3.43
2002-01-22 22:52:00,31.666150000000002,-64.17255,5000.0,755.86,3.78,19.55,3910.65,652.924,0.25,207.4,165.8,28,50.79,242.66,792.2,1.21
2002-01-22 23:28:00,31.6689,-64.1771,200.0,563.23,2.82,16.25,3249.01,730.783,0.45,210.6,328.0,26,89.77,444.78,1625.2,2.22
2002-01-22 23:28:00,31.6689,-64.1771,500.0,563.23,2.82,16.25,3249.01,730.783,0.75,210.6,549.8,26,150.47,813.37,2972.0,4.07
2002-01-22 23:28:00,31.6689,-64.1771,1000.0,563.23,2.82,16.25,3249.01,730.783,0.79,210.6,573.8,26,157.04,800.02,2923.2,4.0
2002-01-22 23:28:00,31.6689,-64.1771,2000.0,563.23,2.82,16.25,3249.01,730.783,0.44,210.6,319.2,26,87.36,524.81,1917.6,2.62
2002-01-22 23:28:00,31.6689,-64.1771,5000.0,563.23,2.82,16.25,3249.01,730.783,0.39,210.6,287.2,26,78.6,666.03,2433.6,3.33
2002-02-12 22:48:00,31.65045,-64.17245,200.0,835.28,4.18,21.46,4291.46,748.248,0.64,207.2,482.4,29,128.94,608.67,2277.2,3.04
2002-02-12 22:48:00,31.65045,-64.17245,500.0,835.28,4.18,21.46,4291.46,748.248,0.87,207.2,648.2,29,173.26,932.15,3487.4,4.66
2002-02-12 22:48:00,31.65045,-64.17245,1000.0,835.28,4.18,21.46,4291.46,748.248,0.67,207.2,503.2,29,134.5,669.08,2503.2,3.35
2002-02-12 22:48:00,31.65045,-64.17245,2000.0,835.28,4.18,21.46,4291.46,748.248,1.45,207.2,1083.8,29,289.69,1438.13,5380.4,7.19
2002-02-12 22:48:00,31.65045,-64.17245,5000.0,835.28,4.18,21.46,4291.46,748.248,0.54,207.2,407.4,29,108.89,643.42,2407.2,3.22
2002-02-12 23:23:00,31.651016666666667,-64.17735,200.0,737.01,3.69,16.53,3306.62,525.636,0.38,217.8,198.4,31,75.49,368.32,968.0,1.84
2002-02-12 23:23:00,31.651016666666667,-64.17735,500.0,737.01,3.69,16.53,3306.62,525.636,0.59,217.8,307.6,31,117.04,634.13,1666.6,3.17
2002-02-12 23:23:00,31.651016666666667,-64.17735,1000.0,737.01,3.69,16.53,3306.62,525.636,0.72,217.8,378.0,31,143.83,757.56,1991.0,3.79
2002-02-12 23:23:00,31.651016666666667,-64.17735,2000.0,737.01,3.69,16.53,3306.62,525.636,0.62,217.8,328.4,31,124.95,633.82,1665.8,3.17
2002-02-12 23:23:00,31.651016666666667,-64.17735,5000.0,737.01,3.69,16.53,3306.62,525.636,1.38,217.8,724.6,31,275.7,912.8,2399.0,4.56
2002-02-13 13:21:00,31.602666666666668,-64.26346666666667,200.0,218.3,1.09,5.48,1095.6,749.435,0.33,191.3,245.2,28,65.44,245.63,920.4,1.23
2002-02-13 13:21:00,31.602666666666668,-64.26346666666667,500.0,218.3,1.09,5.48,1095.6,749.435,0.26,191.3,193.8,28,51.72,251.71,943.2,1.26
2002-02-13 13:21:00,31.602666666666668,-64.26346666666667,1000.0,218.3,1.09,5.48,1095.6,749.435,0.22,191.3,162.6,28,43.39,248.77,932.2,1.24
2002-02-13 13:21:00,31.602666666666668,-64.26346666666667,2000.0,218.3,1.09,5.48,1095.6,749.435,0.19,191.3,141.2,28,37.68,262.12,982.2,1.31
2002-02-13 13:21:00,31.602666666666668,-64.26346666666667,5000.0,218.3,1.09,5.48,1095.6,749.435,0.1,191.3,75.2,28,20.07,87.37,327.4,0.44
2002-02-13 13:56:00,31.595966666666666,-64.2795,200.0,264.8,1.32,7.54,1507.71,709.525,0.32,186.0,224.4,26,63.25,258.76,918.0,1.29
2002-02-13 13:56:00,31.595966666666666,-64.2795,500.0,264.8,1.32,7.54,1507.71,709.525,0.28,186.0,196.8,26,55.47,281.77,999.6,1.41
2002-02-13 13:56:00,31.595966666666666,-64.2795,1000.0,264.8,1.32,7.54,1507.71,709.525,0.18,186.0,125.2,26,35.29,219.41,778.4,1.1
2002-02-13 13:56:00,31.595966666666666,-64.2795,2000.0,264.8,1.32,7.54,1507.71,709.525,0.36,186.0,256.8,26,72.39,552.09,1958.6,2.76
2002-02-13 13:56:00,31.595966666666666,-64.2795,5000.0,264.8,1.32,7.54,1507.71,709.525,0.19,186.0,136.2,26,38.39,195.68,694.2,0.98
2002-02-27 12:32:00,31.6575,-64.09748333333333,200.0,614.48,3.07,18.71,3742.28,768.784,1.13,164.8,871.6,28,226.75,1213.14,4663.2,6.07
2002-02-27 12:32:00,31.6575,-64.09748333333333,500.0,614.48,3.07,18.71,3742.28,768.784,0.62,164.8,476.4,28,123.94,696.11,2675.8,3.48
2002-02-27 12:32:00,31.6575,-64.09748333333333,1000.0,614.48,3.07,18.71,3742.28,768.784,0.47,164.8,359.0,28,93.39,644.76,2478.4,3.22
2002-02-27 12:32:00,31.6575,-64.09748333333333,2000.0,614.48,3.07,18.71,3742.28,768.784,0.57,164.8,437.6,28,113.84,873.22,3356.6,4.37
2002-02-27 12:32:00,31.6575,-64.09748333333333,5000.0,614.48,3.07,18.71,3742.28,768.784,0.28,164.8,217.4,28,56.56,315.04,1211.0,1.58
2002-02-27 13:05:00,31.64565,-64.10056666666667,200.0,475.6,2.38,15.13,3026.8,813.956,0.71,175.4,575.6,30,141.43,761.52,3099.2,3.81
2002-02-27 13:05:00,31.64565,-64.10056666666667,500.0,475.6,2.38,15.13,3026.8,813.956,0.44,175.4,361.4,30,88.8,506.32,2060.6,2.53
2002-02-27 13:05:00,31.64565,-64.10056666666667,1000.0,475.6,2.38,15.13,3026.8,813.956,0.36,175.4,289.8,30,71.21,490.15,1994.8,2.45
2002-02-27 13:05:00,31.64565,-64.10056666666667,2000.0,475.6,2.38,15.13,3026.8,813.956,0.52,175.4,421.8,30,103.64,763.19,3106.0,3.82
2002-02-27 13:05:00,31.64565,-64.10056666666667,5000.0,475.6,2.38,15.13,3026.8,813.956,0.35,175.4,287.0,30,70.52,505.63,2057.8,2.53
2002-02-28 00:21:00,31.641766666666665,-64.13385,200.0,695.85,3.48,18.75,3750.67,460.728,0.99,201.9,457.6,23,198.64,968.64,2231.4,4.84
2002-02-28 00:21:00,31.641766666666665,-64.13385,500.0,695.85,3.48,18.75,3750.67,460.728,0.86,201.9,396.2,23,171.99,947.54,2182.8,4.74
2002-02-28 00:21:00,31.641766666666665,-64.13385,1000.0,695.85,3.48,18.75,3750.67,460.728,0.62,201.9,285.4,23,123.89,685.78,1579.8,3.43
2002-02-28 00:21:00,31.641766666666665,-64.13385,2000.0,695.85,3.48,18.75,3750.67,460.728,0.5,201.9,230.4,23,100.02,573.01,1320.0,2.87
2002-02-28 00:21:00,31.641766666666665,-64.13385,5000.0,695.85,3.48,18.75,3750.67,460.728,0.51,201.9,233.4,23,101.32,575.7,1326.2,2.88
2002-02-28 00:52:00,31.639016666666667,-64.13311666666667,200.0,591.4,2.96,17.34,3467.81,492.46,0.78,207.2,384.8,24,156.28,874.71,2153.8,4.37
2002-02-28 00:52:00,31.639016666666667,-64.13311666666667,500.0,591.4,2.96,17.34,3467.81,492.46,0.64,207.2,313.8,24,127.44,738.01,1817.2,3.69
2002-02-28 00:52:00,31.639016666666667,-64.13311666666667,1000.0,591.4,2.96,17.34,3467.81,492.46,0.7,207.2,344.4,24,139.87,818.26,2014.8,4.09
2002-02-28 00:52:00,31.639016666666667,-64.13311666666667,2000.0,591.4,2.96,17.34,3467.81,492.46,0.63,207.2,311.8,24,126.63,797.22,1963.0,3.99
2002-02-28 00:52:00,31.639016666666667,-64.13311666666667,5000.0,591.4,2.96,17.34,3467.81,492.46,0.21,207.2,101.4,24,41.18,239.61,590.0,1.2
2002-03-07 13:30:00,31.714116666666666,-64.12106666666666,200.0,476.06,2.38,13.53,2705.6,553.963,0.82,215.4,452.8,25,163.48,860.2,2382.6,4.3
2002-03-07 13:30:00,31.714116666666666,-64.12106666666666,500.0,476.06,2.38,13.53,2705.6,553.963,0.89,215.4,494.0,25,178.35,1028.3,2848.2,5.14
2002-03-07 13:30:00,31.714116666666666,-64.12106666666666,1000.0,476.06,2.38,13.53,2705.6,553.963,0.45,215.4,249.6,25,90.11,533.83,1478.6,2.67
2002-03-07 13:30:00,31.714116666666666,-64.12106666666666,2000.0,476.06,2.38,13.53,2705.6,553.963,0.17,215.4,96.4,25,34.8,232.94,645.2,1.16
2002-03-07 13:30:00,31.714116666666666,-64.12106666666666,5000.0,476.06,2.38,13.53,2705.6,553.963,0.05,215.4,25.8,25,9.31,50.33,139.4,0.25
2002-03-07 22:50:00,31.7825,-64.10316666666667,200.0,564.46,2.82,14.82,2964.0,248.165,0.38,212.5,95.4,30,76.88,342.35,424.8,1.71
2002-03-07 22:50:00,31.7825,-64.10316666666667,500.0,564.46,2.82,14.82,2964.0,248.165,0.94,212.5,233.8,30,188.42,1030.61,1278.8,5.15
2002-03-07 22:50:00,31.7825,-64.10316666666667,1000.0,564.46,2.82,14.82,2964.0,248.165,0.84,212.5,208.4,30,167.95,907.14,1125.6,4.54
2002-03-07 22:50:00,31.7825,-64.10316666666667,2000.0,564.46,2.82,14.82,2964.0,248.165,0.44,212.5,109.8,30,88.49,458.24,568.6,2.29
2002-03-07 22:50:00,31.7825,-64.10316666666667,5000.0,564.46,2.82,14.82,2964.0,248.165,0.21,212.5,53.0,30,42.71,225.66,280.0,1.13
2002-03-07 23:23:00,31.78475,-64.09971666666667,200.0,417.59,2.09,10.6,2120.16,645.422,0.18,207.2,114.2,30,35.39,150.85,486.8,0.75
2002-03-07 23:23:00,31.78475,-64.09971666666667,500.0,417.59,2.09,10.6,2120.16,645.422,0.63,207.2,404.4,30,125.31,713.33,2302.0,3.57
2002-03-07 23:23:00,31.78475,-64.09971666666667,1000.0,417.59,2.09,10.6,2120.16,645.422,0.64,207.2,412.8,30,127.92,682.72,2203.2,3.41
2002-03-07 23:23:00,31.78475,-64.09971666666667,2000.0,417.59,2.09,10.6,2120.16,645.422,0.51,207.2,330.0,30,102.26,466.98,1507.0,2.33
2002-03-07 23:23:00,31.78475,-64.09971666666667,5000.0,417.59,2.09,10.6,2120.16,645.422,0.13,207.2,86.2,30,26.71,106.29,343.0,0.53
2002-03-19 02:18:00,31.65565,-64.1417,200.0,1192.04,5.96,40.01,8001.27,441.665,0.46,212.5,202.2,25,91.56,573.92,1267.4,2.87
