Hawaii Ocean Time-series : 30-May-2024 15:52:58
https://hahana.soest.hawaii.edu/hot/hot-dogs/mextraction.html

crn, date, time, frac, depth, dwt, 
#, mmddyy, hhmm, #, m, g/m2, 
121, 122000,  115, 1,  194.0,  0.2010,
121, 122000,  115, 2,  194.0,  0.2712,
121, 122000,  115, 3,  194.0,  0.2741,
121, 122000,  115, 4,  194.0,  0.2455,
121, 122000,  115, 5,  194.0,  1.0189,
121, 122000, 1025, 0,  117.0,  0.0059,
121, 122000, 1025, 1,  117.0,  0.0521,
121, 122000, 1025, 2,  117.0,  0.1573,
121, 122000, 1025, 3,  117.0,  0.1432,
121, 122000, 1025, 4,  117.0,  0.1087,
121, 122000, 1025, 5,  117.0,  0.4670,
122, 011601, 1029, 0,  140.0,  0.0104,
122, 011601, 1029, 1,  140.0,  0.0939,
122, 011601, 1029, 2,  140.0,  0.1335,
122, 011601, 1029, 3,  140.0,  0.1462,
122, 011601, 1029, 4,  140.0,  0.1437,
122, 011601, 1029, 5,  140.0,  0.5277,
122, 011601, 1325, 0,  131.0,  0.0058,
122, 011601, 1325, 1,  131.0,  0.0991,
122, 011601, 1325, 2,  131.0,  0.2141,
122, 011601, 1325, 3,  131.0,  0.1674,
122, 011601, 1325, 4,  131.0,  0.0930,
122, 011601, 1325, 5,  131.0,  0.5794,
122, 011601, 2220, 0,  108.0,  0.1775,
122, 011601, 2220, 1,  108.0,  0.1154,
122, 011601, 2220, 2,  108.0,  0.1550,
122, 011601, 2220, 3,  108.0,  0.3015,
122, 011601, 2220, 4,  108.0,  0.1327,
122, 011601, 2220, 5,  108.0,  0.8821,
122, 011701,   28, 0,  112.0,  0.1592,
122, 011701,   28, 1,  112.0,  0.1398,
122, 011701,   28, 2,  112.0,  0.2332,
122, 011701,   28, 3,  112.0,  0.1500,
122, 011701,   28, 4,  112.0,  0.1037,
122, 011701,   28, 5,  112.0,  0.7859,
122, 011701,  139, 0,  156.0,  0.0653,
122, 011701,  139, 1,  156.0,  0.2951,
122, 011701,  139, 2,  156.0,  0.3398,
122, 011701,  139, 3,  156.0,  0.2433,
122, 011701,  139, 4,  156.0,  0.1504,
122, 011701,  139, 5,  156.0,  1.0939,
122, 011701, 1031, 0,  158.0,  0.0305,
122, 011701, 1031, 1,  158.0,  0.1814,
122, 011701, 1031, 2,  158.0,  0.2069,
122, 011701, 1031, 3,  158.0,  0.1777,
122, 011701, 1031, 4,  158.0,  0.1709,
122, 011701, 1031, 5,  158.0,  0.7674,
123, 021301,   59, 0,  136.0,  0.1019,
123, 021301,   59, 1,  136.0,  0.3104,
123, 021301,   59, 2,  136.0,  0.3166,
123, 021301,   59, 3,  136.0,  0.1917,
123, 021301,   59, 4,  136.0,  0.1694,
123, 021301,   59, 5,  136.0,  1.0900,
124, 032001,   55, 0,  195.0,  0.0861,
124, 032001,   55, 1,  195.0,  0.3711,
124, 032001,   55, 2,  195.0,  0.6117,
124, 032001,   55, 3,  195.0,  0.4220,
124, 032001,   55, 4,  195.0,  0.2701,
124, 032001,   55, 5,  195.0,  1.7610,
124, 032001, 1026, 0,  176.0,  0.0111,
124, 032001, 1026, 1,  176.0,  0.2440,
124, 032001, 1026, 2,  176.0,  0.4851,
124, 032001, 1026, 3,  176.0,  0.1763,
124, 032001, 1026, 4,  176.0,  0.2036,
124, 032001, 1026, 5,  176.0,  1.1201,
124, 032001, 1332, 0,  142.0,  0.0227,
124, 032001, 1332, 1,  142.0,  0.1984,
124, 032001, 1332, 2,  142.0,  0.3118,
124, 032001, 1332, 3,  142.0,  0.1576,
124, 032001, 1332, 4,  142.0,  0.1330,
124, 032001, 1332, 5,  142.0,  0.8234,
124, 032001, 2233, 0,  172.0,  0.1950,
124, 032001, 2233, 1,  172.0,  0.2465,
124, 032001, 2233, 2,  172.0,  0.3223,
124, 032001, 2233, 3,  172.0,  0.2351,
124, 032001, 2233, 4,  172.0,  0.2266,
124, 032001, 2233, 5,  172.0,  1.2255,
124, 032101,  128, 0,  182.0,  0.0530,
124, 032101,  128, 1,  182.0,  0.4312,
124, 032101,  128, 2,  182.0,  0.3493,
124, 032101,  128, 3,  182.0,  0.2884,
124, 032101,  128, 4,  182.0,  0.2441,
124, 032101,  128, 5,  182.0,  1.3660,
124, 032101, 1029, 0,  182.0,  0.0100,
124, 032101, 1029, 1,  182.0,  0.1817,
124, 032101, 1029, 2,  182.0,  0.4105,
124, 032101, 1029, 3,  182.0,  0.2612,
124, 032101, 1029, 4,  182.0,  0.2052,
124, 032101, 1029, 5,  182.0,  1.0686,
125, 041701,   37, 0,  175.0,  0.2564,
125, 041701,   37, 1,  175.0,  0.4112,
125, 041701,   37, 2,  175.0,  0.5058,
125, 041701,   37, 3,  175.0,  0.4099,
125, 041701,   37, 4,  175.0,  0.2994,
125, 041701,   37, 5,  175.0,  1.8828,
125, 041701, 1021, 0,  168.0,  0.0015,
125, 041701, 1021, 1,  168.0,  0.1515,
125, 041701, 1021, 2,  168.0,  0.3004,
125, 041701, 1021, 3,  168.0,  0.2464,
125, 041701, 1021, 4,  168.0,  0.2435,
125, 041701, 1021, 5,  168.0,  0.9433,
125, 041701, 2227, 0,  173.0,  0.2004,
125, 041701, 2227, 1,  173.0,  0.1838,
125, 041701, 2227, 2,  173.0,  0.3053,
125, 041701, 2227, 3,  173.0,  0.2956,
125, 041701, 2227, 4,  173.0,  0.2257,
125, 041701, 2227, 5,  173.0,  1.2107,
125, 041801,  127, 0,  186.0,  0.1625,
125, 041801,  127, 1,  186.0,  0.2848,
125, 041801,  127, 2,  186.0,  0.4404,
125, 041801,  127, 3,  186.0,  0.4141,
125, 041801,  127, 4,  186.0,  0.2816,
125, 041801,  127, 5,  186.0,  1.5834,
125, 041801, 1031, 0,  135.0,  0.0004,
125, 041801, 1031, 1,  135.0,  0.1450,
125, 041801, 1031, 2,  135.0,  0.2898,
125, 041801, 1031, 3,  135.0,  0.2802,
125, 041801, 1031, 4,  135.0,  0.1809,
125, 041801, 1031, 5,  135.0,  0.8964,
125, 041801, 1326, 0,  170.0,  0.0077,
125, 041801, 1326, 1,  170.0,  0.0747,
125, 041801, 1326, 2,  170.0,  0.2843,
125, 041801, 1326, 3,  170.0,  0.1822,
125, 041801, 1326, 4,  170.0,  0.1790,
125, 041801, 1326, 5,  170.0,  0.7279,
126, 051501,    2, 0,  190.0,  0.2538,
126, 051501,    2, 1,  190.0,  0.3662,
126, 051501,    2, 2,  190.0,  0.3513,
126, 051501,    2, 3,  190.0,  0.2985,
126, 051501,    2, 4,  190.0,  0.2401,
126, 051501,    2, 5,  190.0,  1.5098,
126, 051501, 1004, 0,  161.0,  0.0092,
126, 051501, 1004, 1,  161.0,  0.1679,
126, 051501, 1004, 2,  161.0,  0.2223,
126, 051501, 1004, 3,  161.0,  0.2268,
126, 051501, 1004, 4,  161.0,  0.1783,
126, 051501, 1004, 5,  161.0,  0.8045,
126, 051501, 1303, 0,  169.0,  0.0109,
126, 051501, 1303, 1,  169.0,  0.2000,
126, 051501, 1303, 2,  169.0,  0.2776,
126, 051501, 1303, 3,  169.0,  0.1851,
126, 051501, 1303, 4,  169.0,  0.1805,
126, 051501, 1303, 5,  169.0,  0.8542,
126, 051501, 2159, 0,  170.0,  0.0275,
126, 051501, 2159, 1,  170.0,  0.3306,
126, 051501, 2159, 2,  170.0,  0.4071,
126, 051501, 2159, 3,  170.0,  0.2387,
126, 051501, 2159, 4,  170.0,  0.1760,
126, 051501, 2159, 5,  170.0,  1.1799,
126, 051601,  100, 0,  189.0,  0.2900,
126, 051601,  100, 1,  189.0,  0.3245,
126, 051601,  100, 2,  189.0,  0.4954,
126, 051601,  100, 3,  189.0,  0.2649,
126, 051601,  100, 4,  189.0,  0.1961,
126, 051601,  100, 5,  189.0,  1.5709,
126, 051601,  959, 0,  173.0,  0.0079,
126, 051601,  959, 1,  173.0,  0.2845,
126, 051601,  959, 2,  173.0,  0.2480,
126, 051601,  959, 3,  173.0,  0.1980,
126, 051601,  959, 4,  173.0,  0.1451,
126, 051601,  959, 5,  173.0,  0.8835,
127, 061301,  127, 0,  190.0,  0.0525,
127, 061301,  127, 1,  190.0,  0.5426,
127, 061301,  127, 2,  190.0,  0.2857,
127, 061301,  127, 3,  190.0,  0.3190,
127, 061301,  127, 4,  190.0,  0.2365,
127, 061301,  127, 5,  190.0,  1.4362,
127, 061301, 1100, 0,  141.0,  0.0056,
127, 061301, 1100, 1,  141.0,  0.2205,
127, 061301, 1100, 2,  141.0,  0.2009,
127, 061301, 1100, 3,  141.0,  0.1728,
127, 061301, 1100, 4,  141.0,  0.1210,
127, 061301, 1100, 5,  141.0,  0.7206,
127, 061301, 1312, 0,   86.0,  0.0439,
127, 061301, 1312, 1,   86.0,  0.0994,
127, 061301, 1312, 2,   86.0,  0.1434,
127, 061301, 1312, 3,   86.0,  0.1317,
127, 061301, 1312, 4,   86.0,  0.1125,
127, 061301, 1312, 5,   86.0,  0.5310,
127, 061301, 2237, 0,  153.0,  0.0588,
127, 061301, 2237, 1,  153.0,  0.4638,
127, 061301, 2237, 2,  153.0,  0.2583,
127, 061301, 2237, 3,  153.0,  0.2535,
127, 061301, 2237, 4,  153.0,  0.2402,
127, 061301, 2237, 5,  153.0,  1.2746,
127, 061301,  132, 0,  168.0,  0.0697,
127, 061301,  132, 1,  168.0,  0.3747,
127, 061301,  132, 2,  168.0,  0.3296,
127, 061301,  132, 3,  168.0,  0.2789,
127, 061301,  132, 4,  168.0,  0.2300,
127, 061301,  132, 5,  168.0,  1.2829,
127, 061301, 1036, 0,  134.0,  0.0233,
127, 061301, 1036, 1,  134.0,  0.2195,
127, 061301, 1036, 2,  134.0,  0.2427,
127, 061301, 1036, 3,  134.0,  0.1835,
127, 061301, 1036, 4,  134.0,  0.1181,
127, 061301, 1036, 5,  134.0,  0.7871,
129, 080701, 1055, 0,  181.0,  0.0462,
129, 080701, 1055, 1,  181.0,  0.1273,
129, 080701, 1055, 2,  181.0,  0.8097,
129, 080701, 1055, 3,  181.0,  0.6792,
129, 080701, 1055, 4,  181.0,  0.1385,
129, 080701, 1055, 5,  181.0,  1.8010,
129, 080701, 1339, 0,  132.0,  0.0118,
129, 080701, 1339, 1,  132.0,  0.0246,
129, 080701, 1339, 2,  132.0,  0.2690,
129, 080701, 1339, 3,  132.0,  0.2782,
129, 080701, 1339, 4,  132.0,  0.1794,
129, 080701, 1339, 5,  132.0,  0.7629,
129, 080701, 2231, 0,  196.0,  0.1255,
129, 080701, 2231, 1,  196.0,  0.2774,
129, 080701, 2231, 2,  196.0,  0.4085,
129, 080701, 2231, 3,  196.0,  0.4099,
129, 080701, 2231, 4,  196.0,  0.2576,
129, 080701, 2231, 5,  196.0,  1.4789,
129, 080801,  130, 0,  167.0,  0.0064,
129, 080801,  130, 1,  167.0,  0.2858,
129, 080801,  130, 2,  167.0,  0.2957,
129, 080801,  130, 3,  167.0,  0.2802,
129, 080801,  130, 4,  167.0,  0.2028,
129, 080801,  130, 5,  167.0,  1.0708,
129, 080801, 1031, 0,  160.0,  0.0236,
129, 080801, 1031, 1,  160.0,  0.0713,
129, 080801, 1031, 2,  160.0,  0.2620,
129, 080801, 1031, 3,  160.0,  0.5175,
129, 080801, 1031, 4,  160.0,  0.1671,
129, 080801, 1031, 5,  160.0,  1.0415,
129, 080801, 2213, 0,  166.0,  0.1154,
129, 080801, 2213, 1,  166.0,  0.1858,
129, 080801, 2213, 2,  166.0,  0.3725,
129, 080801, 2213, 3,  166.0,  0.3805,
129, 080801, 2213, 4,  166.0,  0.2358,
129, 080801, 2213, 5,  166.0,  1.2901,
130, 100101,   15, 0,  166.0,  0.0503,
130, 100101,   15, 1,  166.0,  0.3601,
130, 100101,   15, 2,  166.0,  0.3966,
130, 100101,   15, 3,  166.0,  0.3536,
130, 100101,   15, 4,  166.0,  0.2602,
130, 100101,   15, 5,  166.0,  1.4207,
130, 100101, 1003, 0,  110.0,  0.0819,
130, 100101, 1003, 1,  110.0,  0.1553,
130, 100101, 1003, 2,  110.0,  0.3792,
130, 100101, 1003, 3,  110.0,  0.3248,
130, 100101, 1003, 4,  110.0,  0.1840,
130, 100101, 1003, 5,  110.0,  1.1253,
130, 100101, 1302, 0,  175.0,  0.0071,
130, 100101, 1302, 1,  175.0,  0.1663,
130, 100101, 1302, 2,  175.0,  0.3858,
130, 100101, 1302, 3,  175.0,  0.3654,
130, 100101, 1302, 4,  175.0,  0.2011,
130, 100101, 1302, 5,  175.0,  1.1258,
130, 100101, 2225, 0,  129.0,  0.0478,
130, 100101, 2225, 1,  129.0,  0.3085,
130, 100101, 2225, 2,  129.0,  0.7071,
130, 100101, 2225, 3,  129.0,  0.4611,
130, 100101, 2225, 4,  129.0,  0.2379,
130, 100101, 2225, 5,  129.0,  1.7624,
130, 100201,  105, 0,  152.0,  0.1254,
130, 100201,  105, 1,  152.0,  0.2483,
130, 100201,  105, 2,  152.0,  0.5685,
130, 100201,  105, 3,  152.0,  0.3413,
130, 100201,  105, 4,  152.0,  0.1827,
130, 100201,  105, 5,  152.0,  1.4662,
130, 100201,  959, 0,  151.0,  0.0189,
130, 100201,  959, 1,  151.0,  0.0855,
130, 100201,  959, 2,  151.0,  0.3288,
130, 100201,  959, 3,  151.0,  0.3463,
130, 100201,  959, 4,  151.0,  0.1544,
130, 100201,  959, 5,  151.0,  0.9339,
130, 100201, 2156, 0,  161.0, -9.0000,
130, 100201, 2156, 1,  161.0, -9.0000,
130, 100201, 2156, 2,  161.0, -9.0000,
130, 100201, 2156, 3,  161.0, -9.0000,
130, 100201, 2156, 4,  161.0, -9.0000,
130, 100201, 2156, 5,  161.0, -9.0000,
131, 102201, 1023, 0,  131.0,  0.0232,
131, 102201, 1023, 1,  131.0,  0.0969,
131, 102201, 1023, 2,  131.0,  0.4103,
131, 102201, 1023, 3,  131.0,  1.3601,
131, 102201, 1023, 4,  131.0,  0.3652,
131, 102201, 1023, 5,  131.0,  2.2559,
131, 102201, 1327, 0,  192.0,  0.0179,
131, 102201, 1327, 1,  192.0,  0.0843,
131, 102201, 1327, 2,  192.0,  0.3608,
131, 102201, 1327, 3,  192.0,  1.2172,
131, 102201, 1327, 4,  192.0,  0.4318,
131, 102201, 1327, 5,  192.0,  2.1119,
131, 102201, 2212, 0,  128.0,  0.0272,
131, 102201, 2212, 1,  128.0,  0.2909,
131, 102201, 2212, 2,  128.0,  0.4227,
131, 102201, 2212, 3,  128.0,  0.2811,
131, 102201, 2212, 4,  128.0,  0.2052,
131, 102201, 2212, 5,  128.0,  1.2270,
131, 102301,  120, 0,  151.0,  0.1569,
131, 102301,  120, 1,  151.0,  0.2597,
131, 102301,  120, 2,  151.0,  0.4216,
131, 102301,  120, 3,  151.0,  0.3093,
131, 102301,  120, 4,  151.0,  0.2508,
131, 102301,  120, 5,  151.0,  1.3983,
131, 102301, 1008, 0,  107.0,  0.0149,
131, 102301, 1008, 1,  107.0,  0.0887,
131, 102301, 1008, 2,  107.0,  0.1448,
131, 102301, 1008, 3,  107.0,  0.2667,
131, 102301, 1008, 4,  107.0,  0.1690,
131, 102301, 1008, 5,  107.0,  0.6840,
131, 102301, 2200, 0,  155.0,  0.1491,
131, 102301, 2200, 1,  155.0,  0.4097,
131, 102301, 2200, 2,  155.0,  0.3368,
131, 102301, 2200, 3,  155.0,  0.2725,
131, 102301, 2200, 4,  155.0,  0.3122,
131, 102301, 2200, 5,  155.0,  1.4803,
132, 111601,    1, 0,  148.0,  0.1624,
132, 111601,    1, 1,  148.0,  0.1968,
132, 111601,    1, 2,  148.0,  0.2355,
132, 111601,    1, 3,  148.0,  0.1972,
132, 111601,    1, 4,  148.0,  0.1761,
132, 111601,    1, 5,  148.0,  0.9680,
132, 111601, 1001, 0,  104.0,  0.0821,
132, 111601, 1001, 1,  104.0,  0.1019,
132, 111601, 1001, 2,  104.0,  0.2270,
132, 111601, 1001, 3,  104.0,  0.2404,
132, 111601, 1001, 4,  104.0,  0.1676,
132, 111601, 1001, 5,  104.0,  0.8190,
132, 111601, 1258, 0,  106.0,  0.0248,
132, 111601, 1258, 1,  106.0,  0.1196,
132, 111601, 1258, 2,  106.0,  0.2832,
132, 111601, 1258, 3,  106.0,  0.2445,
132, 111601, 1258, 4,  106.0,  0.1975,
132, 111601, 1258, 5,  106.0,  0.8697,
132, 111601, 2201, 0,  100.0,  0.0694,
132, 111601, 2201, 1,  100.0,  0.1974,
132, 111601, 2201, 2,  100.0,  0.3403,
132, 111601, 2201, 3,  100.0,  0.3194,
132, 111601, 2201, 4,  100.0,  0.2022,
132, 111601, 2201, 5,  100.0,  1.1287,
132, 111701,   59, 0,  120.0,  0.0665,
132, 111701,   59, 1,  120.0,  0.1627,
132, 111701,   59, 2,  120.0,  0.3563,
132, 111701,   59, 3,  120.0,  0.2667,
132, 111701,   59, 4,  120.0,  0.2058,
132, 111701,   59, 5,  120.0,  1.0580,
132, 111701, 1001, 0,  148.0,  0.0285,
132, 111701, 1001, 1,  148.0,  0.0646,
132, 111701, 1001, 2,  148.0,  0.1592,
132, 111701, 1001, 3,  148.0,  0.1645,
132, 111701, 1001, 4,  148.0,  0.1718,
132, 111701, 1001, 5,  148.0,  0.5886,
133, 121401, 2336, 0,  105.0, -9.0000,
133, 121401, 2336, 1,  105.0, -9.0000,
133, 121401, 2336, 2,  105.0, -9.0000,
133, 121401, 2336, 3,  105.0, -9.0000,
133, 121401, 2336, 4,  105.0, -9.0000,
133, 121401, 2336, 5,  105.0, -9.0000,
134, 011502,   19, 0,  206.0,  0.1514,
134, 011502,   19, 1,  206.0,  0.2001,
134, 011502,   19, 2,  206.0,  0.4654,
134, 011502,   19, 3,  206.0,  0.2069,
134, 011502,   19, 4,  206.0,  0.1944,
134, 011502,   19, 5,  206.0,  1.2182,
134, 011502, 1002, 0,  201.0,  0.0235,
134, 011502, 1002, 1,  201.0,  0.0778,
134, 011502, 1002, 2,  201.0,  0.1343,
134, 011502, 1002, 3,  201.0,  0.1259,
134, 011502, 1002, 4,  201.0,  0.1219,
134, 011502, 1002, 5,  201.0,  0.4834,
134, 011502, 1306, 0,  182.0,  0.0243,
134, 011502, 1306, 1,  182.0,  0.1202,
134, 011502, 1306, 2,  182.0,  0.1425,
134, 011502, 1306, 3,  182.0,  0.1184,
134, 011502, 1306, 4,  182.0,  0.0973,
134, 011502, 1306, 5,  182.0,  0.5028,
134, 011502, 2159, 0,  213.0,  0.2496,
134, 011502, 2159, 1,  213.0,  0.3993,
134, 011502, 2159, 2,  213.0,  0.3080,
134, 011502, 2159, 3,  213.0,  0.1863,
134, 011502, 2159, 4,  213.0,  0.1736,
134, 011502, 2159, 5,  213.0,  1.3169,
134, 011602,   33, 0,  195.0,  0.1689,
134, 011602,   33, 1,  195.0,  0.1597,
134, 011602,   33, 2,  195.0,  0.2012,
134, 011602,   33, 3,  195.0,  0.1410,
134, 011602,   33, 4,  195.0,  0.1123,
134, 011602,   33, 5,  195.0,  0.7830,
134, 011602, 1001, 0,  198.0,  0.0540,
134, 011602, 1001, 1,  198.0,  0.1324,
134, 011602, 1001, 2,  198.0,  0.1418,
