Hawaii Ocean Time-series : 30-May-2024 15:46:32
https://hahana.soest.hawaii.edu/hot/hot-dogs/ppextraction.html

crn, date, stime, etime, itype, depth, chl, bsal, pbact, hbact, sbact, ebact, 
#, yymmdd, hhmm, hhmm, , m, mg/m3, PSS-78, #/ml, #/ml, #/ml, #/ml, 
197, 071202,  520, 1817,  2,  125,  0.100, 34.9408,   19944,  228665,      18,     625,
198, 071220,  450, 1900,  2,    5,  0.146, 35.0531,  137351,  517342,    6860,    2314,
198, 071220,  450, 1900,  2,   25,  0.138, 35.0527,  146525,  504175,    5992,    2232,
198, 071220,  450, 1900,  2,   45,  0.145, 35.0527,  135441,  485787,    6055,    2644,
198, 071220,  450, 1900,  2,   75,  0.153, 35.0638,  127606,  473601,    5485,    2937,
198, 071220,  450, 1900,  2,  100,  0.210, 35.0923,   88655,  501459,    3578,    2922,
198, 071220,  450, 1900,  2,  125,  0.150, 35.1081,   32022,  369830,      82,    1003,
198, 071220,  450, 1900,  2,  150,  0.054, 35.1055,    5767,  262829,       0,     187,
198, 071220,  450, 1900,  2,  175,  0.026, 35.1154,    2884,  220011,      40,      80,
199, 080129,  515, 1710,  2,    5,  0.172, 35.1715,  144481,  388550,       0,    1815,
199, 080129,  515, 1710,  2,   25,  0.166, 35.1736,  149912,  393480,      68,    1637,
199, 080129,  515, 1710,  2,   45,  0.164, 35.1727,  147423,  387349,     122,    1719,
199, 080129,  515, 1710,  2,   75,  0.168, 35.1719,  147447,  396466,     440,    1421,
199, 080129,  515, 1710,  2,  100,  0.170, 35.1721,  119964,  401994,    1506,    1766,
199, 080129,  515, 1710,  2,  125,  0.115, 35.1140,   33831,  207950,       0,       0,
199, 080129,  515, 1710,  2,  150,  0.056, 35.0246,    7783,  200087,       0,     237,
199, 080129,  515, 1710,  2,  175,  0.018, 34.8835,     636,  156407,       0,      34,
200, 080223,  430, 1915,  2,    5,  0.073, 35.1750,  171136,  490829,    2221,    1521,
200, 080223,  430, 1915,  2,   25,  0.069, 35.1770,  204444,  488368,    3286,    1574,
200, 080223,  430, 1915,  2,   45,  0.089, 35.1821,  210567,  422251,    4424,    1244,
200, 080223,  430, 1915,  2,   75,  0.124, 35.1774,  230508,  424461,    4186,     873,
200, 080223,  430, 1915,  2,  100,  0.210, 35.1764,      -9,      -9,      -9,      -9,
200, 080223,  430, 1915,  2,  125,  0.160, 35.1366,   55463,  243164,       0,     930,
200, 080223,  430, 1915,  2,  150,  0.060, 35.1045,   12495,  204978,       0,     345,
200, 080223,  430, 1915,  2,  175,  0.015, 34.9724,    1145,  172097,       0,      92,
201, 080527,  420, 1923,  2,    5,  0.041, 34.7997,  187861,  468484,    3195,    3519,
201, 080527,  420, 1923,  2,   25,  0.047, 35.1173,  233544,  620327,    2996,    2087,
201, 080527,  420, 1923,  2,   45,  0.050, 35.1589,  229473,  595227,    1997,    1204,
201, 080527,  420, 1923,  2,   75,  0.078, 35.0675,  245259,  576684,    2826,    1503,
201, 080527,  420, 1923,  2,  100,  0.170, 35.2759,  294285,  536077,    2018,     617,
201, 080527,  420, 1923,  2,  125,  0.172, 35.2816,  104369,  481052,     821,     330,
201, 080527,  420, 1923,  2,  150,  0.059, 35.1977,   26352,  270463,       9,     764,
201, 080527,  420, 1923,  2,  175,  0.032, 35.0512,   10271,  190369,       0,     269,
202, 080625,  417, 1925,  2,    5,  0.073, 35.0736,  190490,  460022,    1043,    1288,
202, 080625,  417, 1925,  2,   25,  0.073, 35.0693,  186725,  442950,     840,     863,
202, 080625,  417, 1925,  2,   45,  0.071, 35.0689,  181858,  474577,     844,     877,
202, 080625,  417, 1925,  2,   75,  0.125, 35.0752,  234660,  444323,    1384,    1110,
202, 080625,  417, 1925,  2,  100,  0.182, 35.0988,  163084,  343342,    1030,     669,
202, 080625,  417, 1925,  2,  125,  0.169, 35.0376,   70781,  333213,      44,    2082,
202, 080625,  417, 1925,  2,  150,  0.073, -9.0000,   28784,  251175,      11,     732,
202, 080625,  417, 1925,  2,  175,  0.035, 34.8808,    5250,  189345,      11,     120,
203, 080726,  550, 1930,  2,    5,  0.070, 34.9610,  162688,  428757,    1165,     669,
203, 080726,  550, 1930,  2,   25,  0.076, 34.9612,  159935,  496059,    1084,     538,
203, 080726,  550, 1930,  2,   45,  0.115, 35.0470,  222516,  589000,    1501,     851,
203, 080726,  550, 1930,  2,   75,  0.156, 35.1167,  257978,  558326,    2048,     878,
203, 080726,  550, 1930,  2,  100,  0.219, 35.1671,  210433,  432906,    1218,     472,
203, 080726,  550, 1930,  2,  125,  0.176, 35.2008,   71015,  407089,      63,    1052,
203, 080726,  550, 1930,  2,  150,  0.084, 35.1880,   18544,  280409,       8,     383,
203, 080726,  550, 1930,  2,  175,  0.038, 35.0374,    6019,  180334,      24,     144,
204, 080816,  435, 1920,  2,    5,  0.085, 35.0146,  275468,  602410,    1114,     706,
204, 080816,  435, 1920,  2,   25,  0.085, 35.0155,  286141,  645026,    1264,     794,
204, 080816,  435, 1920,  2,   45,  0.127, 35.0628,  292819,  727203,    3158,    1174,
204, 080816,  435, 1920,  2,   75,  0.227, 35.1158,  275936,  516534,    2262,     900,
204, 080816,  435, 1920,  2,  100,  0.252, 35.1628,   87216,  413859,     210,    1492,
204, 080816,  435, 1920,  2,  125,  0.126, 35.1740,   30765,  341805,      33,     703,
204, 080816,  435, 1920,  2,  150,  0.045, 35.1963,    9626,  291148,       0,     269,
204, 080816,  435, 1920,  2,  175,  0.030, 35.1801,    3291,  243642,       0,     146,
205, 081010,  440, 1852,  2,    5,  0.126, 35.2989,  247632,  601945,    1402,     981,
205, 081010,  440, 1852,  2,   25,  0.135, 35.2991,  216059,  599476,    1062,     752,
205, 081010,  440, 1852,  2,   45,  0.165, 35.2960,  259990,  580969,    1306,     805,
205, 081010,  440, 1852,  2,   75,  0.343, 35.2357,  215548,  475185,    2288,     920,
205, 081010,  440, 1852,  2,  100,  0.345, 35.2363,   84312,  364974,     205,    1496,
205, 081010,  440, 1852,  2,  125,  0.180, 35.2706,   29583,  318488,       8,     921,
205, 081010,  440, 1852,  2,  150,  0.067, 35.2337,    6810,  243266,       8,     334,
205, 081010,  440, 1852,  2,  175,  0.024, 35.0943,    1482,  196859,       8,      89,
206, 081130,  445, 1811,  2,    5,  0.257, 35.2292,  215634,  541744,    1795,     976,
206, 081130,  445, 1811,  2,   25,  0.265, 35.2288,  210548,  590696,    1866,     958,
206, 081130,  445, 1811,  2,   45,  0.238, 35.2280,  204411,  487260,    1980,     917,
206, 081130,  445, 1811,  2,   75,  0.252, 35.2282,  205619,  567525,    1972,     953,
206, 081130,  445, 1811,  2,  100,  0.332, 35.2335,  113426,  596204,     374,     862,
206, 081130,  445, 1811,  2,  125,  0.286, 35.2387,   58209,  465563,      37,    1598,
206, 081130,  445, 1811,  2,  150,  0.099, 35.2138,   16779,  284834,       8,     365,
206, 081130,  445, 1811,  2,  175,  0.023, 35.0531,     802,  219620,       8,      63,
208, 090120,  510, 1830,  2,    5,  0.126, 35.3206,  197007,  338050,    3124,    1210,
208, 090120,  510, 1830,  2,   25,  0.124, 35.3198,  206032,  327398,    2993,    1095,
208, 090120,  510, 1830,  2,   45,  0.133, 35.3220,  199963,  362507,    3062,     908,
208, 090120,  510, 1830,  2,   75,  0.268, 35.3752,  206685,  364178,    3455,    1378,
208, 090120,  510, 1830,  2,  100,  0.248, 35.4087,  192979,  324759,    3061,    1180,
208, 090120,  510, 1830,  2,  125,  0.186, 35.3900,   36742,  348850,     342,     855,
208, 090120,  510, 1830,  2,  150,  0.119, 35.2260,   23166,  221353,       0,     514,
208, 090120,  510, 1830,  2,  175,  0.024, 35.0419,     861,  170406,       0,      16,
209, 090217,  500, 1916,  2,    5,  0.079, 35.3216,  119811,  361827,    1702,    1075,
209, 090217,  500, 1916,  2,   25,  0.082, 35.3214,  123032,  357372,    1706,     990,
209, 090217,  500, 1916,  2,   45,  0.083, 35.3376,  125883,  352754,    1922,     871,
209, 090217,  500, 1916,  2,   75,  0.114, 35.3593,  128295,  352958,    1944,    1033,
209, 090217,  500, 1916,  2,  100,  0.191, 35.3652,   57014,  354988,     775,    2280,
209, 090217,  500, 1916,  2,  125,  0.137, 35.2209,   37253,  274051,      27,    1000,
209, 090217,  500, 1916,  2,  150,  0.041, 35.0476,    5728,  200385,       0,     274,
209, 090217,  500, 1916,  2,  175,  0.019, 34.8900,     890,  152913,       0,      85,
210, 090428,  435, 1930,  2,    5,  0.064, 35.2887,  160411,  462686,    1941,    1377,
210, 090428,  435, 1930,  2,   25,  0.071, 35.2781,  197765,  469887,    2560,    1265,
210, 090428,  435, 1930,  2,   45,  0.081, 35.2982,  240222,  459120,    2957,    1588,
210, 090428,  435, 1930,  2,   75,  0.101, 35.3011,  232958,  414863,    3077,    1579,
210, 090428,  435, 1930,  2,  100,  0.265, 35.3370,  127402,  393407,     880,    2431,
210, 090428,  435, 1930,  2,  125,  0.144, 35.3445,   26952,  367323,     147,    1106,
210, 090428,  435, 1930,  2,  150,  0.055, 35.2310,   13752,  294401,      22,     429,
210, 090428,  435, 1930,  2,  175,  0.020, 34.9207,    2495,  219201,       0,      68,
211, 090527,  500, 1921,  2,    5,  0.064, 35.3869,  184694,  415183,    3621,     652,
211, 090527,  500, 1921,  2,   25,  0.068, 35.3563,  192546,  549170,    1146,     866,
211, 090527,  500, 1921,  2,   45,  0.090, 35.3644,  179558,  526979,     999,     681,
211, 090527,  500, 1921,  2,   75,  0.137, 35.3638,  226862,  442741,     999,     718,
211, 090527,  500, 1921,  2,  100,  0.242, 35.3912,  113153,  412222,     632,     747,
211, 090527,  500, 1921,  2,  125,  0.196, 35.3738,   47045,  368100,      74,    1701,
211, 090527,  500, 1921,  2,  150,  0.098, 35.2564,   21029,  281291,       0,     717,
211, 090527,  500, 1921,  2,  175,  0.057, 35.0502,    8511,  236494,       0,     331,
212, 090703,  520, 1935,  2,    5,  0.054, -9.0000,  177044,  452104,     921,     631,
212, 090703,  520, 1935,  2,   25,  0.056, -9.0000,  175143,  434546,     669,     815,
212, 090703,  520, 1935,  2,   45,  0.068, -9.0000,  219014,  485040,     952,    1050,
212, 090703,  520, 1935,  2,   75,  0.151, -9.0000,  247493,  487441,    2155,    1208,
212, 090703,  520, 1935,  2,  100,  0.193, -9.0000,  172470,  356387,     939,     930,
212, 090703,  520, 1935,  2,  125,  0.218, -9.0000,   69324,  333609,      65,    1964,
212, 090703,  520, 1935,  2,  150,  0.113, -9.0000,   23694,  285241,      10,     667,
212, 090703,  520, 1935,  2,  175,  0.071, -9.0000,   16162,  239659,       0,     364,
213, 090724,  502, 2149,  2,    5,  0.064, 35.1638,  158269,  425062,    1108,     730,
213, 090724,  502, 2149,  2,   25,  0.062, 35.1632,  160955,  458041,     987,     891,
213, 090724,  502, 2149,  2,   45,  0.086, 35.1282,  202149,  464423,    1124,     930,
213, 090724,  502, 2149,  2,   75,  0.136, 35.2615,  279350,  430672,    2722,    1251,
213, 090724,  502, 2149,  2,  100,  0.202, 35.2861,  181229,  310312,    1132,     790,
213, 090724,  502, 2149,  2,  125,  0.126, 35.3206,   38160,  239491,       0,     815,
213, 090724,  502, 2149,  2,  150,  0.042, 35.3202,   13795,  229508,       0,     375,
213, 090724,  502, 2149,  2,  175,  0.018, 35.1031,    1834,  171066,       0,      65,
214, 090818,  428, 2002,  2,    5,  0.092, 35.2209,  177841,  365456,    1038,     773,
214, 090818,  428, 2002,  2,   25,  0.091, 35.2241,  157535,  686020,     973,     714,
214, 090818,  428, 2002,  2,   45,  0.144, 35.2329,  228730,  467688,     986,     781,
214, 090818,  428, 2002,  2,   75,  0.259, 35.3068,  150279,  472657,    2126,     808,
214, 090818,  428, 2002,  2,  100,  0.299, 35.3242,  149017,  491252,     921,     722,
214, 090818,  428, 2002,  2,  125,  0.175, 35.3545,   50263,  511699,       9,     695,
214, 090818,  428, 2002,  2,  150,  0.089, 35.3589,   19351,  304698,       0,     697,
214, 090818,  428, 2002,  2,  175,  0.037, 35.3934,    8200,  248777,       0,     338,
215, 090924,  600, 1840,  2,    5,  0.065, 35.4795,  246093,  529259,    1014,     621,
215, 090924,  600, 1840,  2,   25,  0.061, 35.4776,  278080,  526243,    1147,     653,
215, 090924,  600, 1840,  2,   45,  0.073, 35.5147,  266702,  467356,    1174,     783,
215, 090924,  600, 1840,  2,   75,  0.145, 35.2816,  246141,  376861,    2982,    1028,
215, 090924,  600, 1840,  2,  100,  0.243, 35.1945,   80542,  443359,       8,    2108,
215, 090924,  600, 1840,  2,  125,  0.101, 35.1565,   31028,  255473,       0,     762,
215, 090924,  600, 1840,  2,  150,  0.031, 35.0778,    3770,  230381,       0,     269,
215, 090924,  600, 1840,  2,  175,  0.027, 34.9282,    4031,  114819,       0,     184,
216, 091103,  552, 1855,  2,    5,  0.077, 35.2635,  212391,  657710,    2038,    1199,
216, 091103,  552, 1855,  2,   25,  0.077, 35.2623,  222441,  626530,    2203,     914,
216, 091103,  552, 1855,  2,   45,  0.078, 35.2635,  211578,  612731,    1654,     850,
216, 091103,  552, 1855,  2,   75,  0.184, 35.2934,  267854,  461881,    1882,     869,
216, 091103,  552, 1855,  2,  100,  0.249, 35.3319,  106126,  391304,     259,    2133,
216, 091103,  552, 1855,  2,  125,  0.130, 35.3076,   37753,  271421,       0,     915,
216, 091103,  552, 1855,  2,  150,  0.033, 35.1246,    5911,  214511,       0,     334,
216, 091103,  552, 1855,  2,  175,  0.025, 35.1280,    2903,  107727,       0,     135,
217, 091209,  520, 1810,  2,    5,  0.112, 35.1280,  277714,  418225,    1448,     937,
217, 091209,  520, 1810,  2,   25,  0.127, 35.3597,  282246,  434323,    1716,     866,
217, 091209,  520, 1810,  2,   45,  0.133, 35.3608,  271059,  424929,    1401,    1256,
217, 091209,  520, 1810,  2,   75,  0.190, 35.3652,  205796,  439955,    1718,     786,
217, 091209,  520, 1810,  2,  100,  0.221, 35.3938,   78904,  363941,     175,    1148,
217, 091209,  520, 1810,  2,  125,  0.121, 35.4072,   30359,  300734,       0,     784,
217, 091209,  520, 1810,  2,  150,  0.051, 35.3989,   10726,  236642,       0,     366,
217, 091209,  520, 1810,  2,  175,  0.022, 35.3851,    3054,  219588,       0,      44,
220, 100406,  515, 1845,  2,    5,  0.105, 35.2704,  164296,  328138,    1735,     633,
220, 100406,  515, 1845,  2,   25,  0.099, 35.2710,  167199,  385041,    1678,     748,
220, 100406,  515, 1845,  2,   45,  0.110, 35.2733,  170317,  425695,    1994,     675,
220, 100406,  515, 1845,  2,   75,  0.123, 35.3325,  185313,  443724,    2744,     761,
220, 100406,  515, 1845,  2,  100,  0.143, 35.3382,  193957,  385303,    2710,     808,
220, 100406,  515, 1845,  2,  125,  0.203, 35.3118,   53035,  248586,       0,    1130,
220, 100406,  515, 1845,  2,  150,  0.062, 35.2442,   10790,  227859,       0,     250,
220, 100406,  515, 1845,  2,  175,  0.025, 35.2249,    2574,  195368,       0,      92,
221, 100518,  450, 1925,  2,    5,  0.082, 35.2257,  152632,  449838,    1738,    1057,
221, 100518,  450, 1925,  2,   25,  0.084, 35.2249,  153773,  462572,    1544,    1053,
221, 100518,  450, 1925,  2,   45,  0.107, 35.2611,  179642,  492250,    2395,    1238,
221, 100518,  450, 1925,  2,   75,  0.169, 35.3328,  225122,  447268,    2668,     876,
221, 100518,  450, 1925,  2,  100,  0.259, 35.3466,  138528,  354308,     167,    2286,
221, 100518,  450, 1925,  2,  125,  0.201, 35.4328,   42969,  328420,     284,     608,
221, 100518,  450, 1925,  2,  150,  0.116, 35.4395,   16999,  300711,     122,     692,
221, 100518,  450, 1925,  2,  175,  0.087, 35.3683,    8525,  245693,       0,     293,
222, 100608,  445, 1925,  2,    5,  0.066, 35.4827,  160240,  537407,    1902,     720,
222, 100608,  445, 1925,  2,   25,  0.070, 35.4888,  150403,  562046,    2171,     615,
222, 100608,  445, 1925,  2,   45,  0.079, 35.4847,  183832,  518828,    2498,     982,
222, 100608,  445, 1925,  2,   75,  0.146, 35.4507,  194254,  506072,    1109,     803,
222, 100608,  445, 1925,  2,  100,  0.208, 35.3183,  100410,  451285,     476,     714,
222, 100608,  445, 1925,  2,  125,  0.224, 35.2404,   68959,  366047,     170,    1693,
222, 100608,  445, 1925,  2,  150,  0.169, 35.1998,   43739,  344737,     124,    1399,
222, 100608,  445, 1925,  2,  175,  0.054, 35.0632,    5415,  227388,       0,     367,
223, 100708,  545, 2040,  2,    5,  0.085, 35.1406,  176933,  448907,     706,     450,
223, 100708,  545, 2040,  2,   25,  0.084, 35.1593,  158390,  467460,     594,     483,
223, 100708,  545, 2040,  2,   45,  0.086, 35.4669,  180037,  463491,    1278,     628,
223, 100708,  545, 2040,  2,   75,  0.153, 35.3910,  214658,  516319,    1487,     783,
223, 100708,  545, 2040,  2,  100,  0.215, 35.3967,  176024,  388245,    1630,     489,
223, 100708,  545, 2040,  2,  125,  0.238, 35.3261,   90077,  330762,     112,    1065,
223, 100708,  545, 2040,  2,  150,  0.213, 35.2487,   37945,  278238,      61,     930,
223, 100708,  545, 2040,  2,  175,  0.055, 35.0823,    6338,  220372,       0,     254,
224, 100807,  510, 1908,  2,    5,  0.065, 35.2152,  160668,  497896,     566,     501,
224, 100807,  510, 1908,  2,   25,  0.069, 35.2160,  162090,  492227,     824,     738,
224, 100807,  510, 1908,  2,   45,  0.091, 35.2117,  172511,  486530,     913,     672,
224, 100807,  510, 1908,  2,   75,  0.121, 35.2083,  217615,  491452,     882,     441,
224, 100807,  510, 1908,  2,  100,  0.221, 35.1500,  213345,  496155,    1563,     547,
224, 100807,  510, 1908,  2,  125,  0.260, 35.3526,  127285,  453060,    1214,     799,
224, 100807,  510, 1908,  2,  150,  0.189, 35.2660,   40513,  334209,      79,    1057,
224, 100807,  510, 1908,  2,  175,  0.092, 35.3122,   20153,  250046,       0,     465,
225, 100903,  500, 2030,  2,    5,  0.072, 35.2389,  183244,  533086,    1029,     475,
225, 100903,  500, 2030,  2,   25,  0.070, 35.2353,  184743,  519069,     895,     532,
225, 100903,  500, 2030,  2,   45,  0.093, 35.2325,  199685,  527965,    1102,     569,
225, 100903,  500, 2030,  2,   75,  0.139, 35.2976,  241094,  534471,    1950,     972,
225, 100903,  500, 2030,  2,  100,  0.268, 35.2670,  158520,  383043,     840,    1480,
225, 100903,  500, 2030,  2,  125,  0.170, 35.2716,   48710,  294414,       0,    1098,
225, 100903,  500, 2030,  2,  150,  0.087, 35.3135,   17719,  313811,       0,     551,
225, 100903,  500, 2030,  2,  175,  0.018, 35.2115,    1066,  216894,       0,      65,
226, 101003,  430, 1921,  2,    5,  0.096, 35.2962,  175204,  459033,    1223,     741,
226, 101003,  430, 1921,  2,   25,  0.090, 35.2968,  213954,  584294,    1209,    1046,
226, 101003,  430, 1921,  2,   45,  0.097, 35.2932,  214824,  596485,    1494,    1053,
226, 101003,  430, 1921,  2,   75,  0.212, 35.2485,  270394,  509404,    1368,     833,
226, 101003,  430, 1921,  2,  100,  0.329, 35.2432,  161052,  446448,    1904,    1541,
226, 101003,  430, 1921,  2,  125,  0.169, 35.3041,   36849,  281953,      52,     821,
226, 101003,  430, 1921,  2,  150,  0.062, 35.3681,   11787,  267487,       0,     335,
226, 101003,  430, 1921,  2,  175,  0.027, 35.2966,    2605,  184204,       0,     111,
227, 101121,  520, 1818,  2,    5,  0.072, 35.1492,  202813,  303673,    1021,     666,
