   Id       ,	yymmdd_in,     yymmdd_out,       decy_in ,       decy_out,      hhmm_in,       hhmm_out,         Lat_in,          Lat_out,      Long_in,         Long_out,      QF,     dep1,   pres ,     temp,        salt   ,           lt1,    lt2,  lt3  ,  dark ,	t0    ,  pp   , 
  1018508102	  20040224	  20040224	  2004.152	  -999.000	    -999	    -999	  31.658	  -999.000	  64.167	  -999.000	  2	 20.0	-999.0	-999.000	  36.733	  16.11	  16.64	  16.56	   0.90	   0.42	  15.54
  1018508103	  20040224	  20040224	  2004.152	  -999.000	    -999	    -999	  31.658	  -999.000	  64.167	  -999.000	  2	 40.0	-999.0	-999.000	  36.731	  11.81	  12.41	  12.44	   0.76	   0.40	  11.46
  1018508104	  20040224	  20040224	  2004.152	  -999.000	    -999	    -999	  31.658	  -999.000	  64.167	  -999.000	  2	 60.0	-999.0	-999.000	  36.691	   5.93	   5.84	   5.80	   0.65	   0.40	   5.20
  1018508105	  20040224	  20040224	  2004.152	  -999.000	    -999	    -999	  31.658	  -999.000	  64.167	  -999.000	  2	 80.0	-999.0	-999.000	  36.732	   2.28	   2.66	   2.61	   0.59	   0.44	   1.93
  1018508106	  20040224	  20040224	  2004.152	  -999.000	    -999	    -999	  31.658	  -999.000	  64.167	  -999.000	  2	100.0	-999.0	-999.000	  36.718	   1.03	   0.98	   1.13	   0.47	   0.39	   0.58
  1018508107	  20040224	  20040224	  2004.152	  -999.000	    -999	    -999	  31.658	  -999.000	  64.167	  -999.000	  2	120.0	-999.0	-999.000	  36.687	   0.62	   0.61	   0.62	   0.47	   0.39	   0.15
  1018508108	  20040224	  20040224	  2004.152	  -999.000	    -999	    -999	  31.658	  -999.000	  64.167	  -999.000	  2	140.0	-999.0	-999.000	  36.689	   0.50	   0.54	   0.54	   0.45	   0.39	   0.08
  2018508101	  20040310	  20040310	  2004.192	  -999.000	    -999	    -999	  31.668	  -999.000	  64.168	  -999.000	  2	  1.0	-999.0	-999.000	  36.727	   9.01	   9.40	   9.18	   0.58	   0.43	   8.61
  2018508102	  20040310	  20040310	  2004.192	  -999.000	    -999	    -999	  31.668	  -999.000	  64.168	  -999.000	  2	 20.0	-999.0	-999.000	  36.728	   1.77	   1.96	   1.78	   0.49	   0.43	   1.34
  2018508103	  20040310	  20040310	  2004.192	  -999.000	    -999	    -999	  31.668	  -999.000	  64.168	  -999.000	  2	 40.0	-999.0	-999.000	  36.709	   2.65	   2.71	   2.89	   0.51	   0.40	   2.24
  2018508104	  20040310	  20040310	  2004.192	  -999.000	    -999	    -999	  31.668	  -999.000	  64.168	  -999.000	  2	 60.0	-999.0	-999.000	  36.723	   1.86	   1.74	   1.93	   0.63	   0.40	   1.21
  2018508105	  20040310	  20040310	  2004.192	  -999.000	    -999	    -999	  31.668	  -999.000	  64.168	  -999.000	  2	 80.0	-999.0	-999.000	  36.724	   1.15	   0.90	   1.05	   0.58	   0.42	   0.45
  2018508106	  20040310	  20040310	  2004.192	  -999.000	    -999	    -999	  31.668	  -999.000	  64.168	  -999.000	  2	100.0	-999.0	-999.000	  36.721	   0.84	   0.84	   0.85	   0.49	   0.39	   0.35
  2018508107	  20040310	  20040310	  2004.192	  -999.000	    -999	    -999	  31.668	  -999.000	  64.168	  -999.000	  2	120.0	-999.0	-999.000	  36.713	   0.67	   0.67	   0.66	   0.51	   0.40	   0.16
  2018508108	  20040310	  20040310	  2004.192	  -999.000	    -999	    -999	  31.668	  -999.000	  64.168	  -999.000	  2	140.0	-999.0	-999.000	  36.694	   0.51	   0.66	   0.60	   0.46	   0.46	   0.12
  1018608101	  20040323	  20040323	  2004.228	  -999.000	    -999	    -999	  31.668	  -999.000	  64.162	  -999.000	  2	  1.0	-999.0	-999.000	  36.728	   9.33	   9.22	   9.64	   0.73	   0.58	   8.67
  1018608102	  20040323	  20040323	  2004.228	  -999.000	    -999	    -999	  31.668	  -999.000	  64.162	  -999.000	  2	 20.0	-999.0	-999.000	  36.702	   4.22	   4.75	   4.91	   0.81	   0.49	   3.82
  1018608103	  20040323	  20040323	  2004.228	  -999.000	    -999	    -999	  31.668	  -999.000	  64.162	  -999.000	  2	 40.0	-999.0	-999.000	  36.698	   7.28	   7.70	   7.86	   0.84	   0.47	   6.77
  1018608104	  20040323	  20040323	  2004.228	  -999.000	    -999	    -999	  31.668	  -999.000	  64.162	  -999.000	  2	 60.0	-999.0	-999.000	  36.694	   2.14	   2.15	   2.12	   0.78	   0.58	   1.36
  1018608105	  20040323	  20040323	  2004.228	  -999.000	    -999	    -999	  31.668	  -999.000	  64.162	  -999.000	  2	 80.0	-999.0	-999.000	  36.686	   2.38	   2.60	   2.41	   0.89	   0.45	   1.58
  1018608106	  20040323	  20040323	  2004.228	  -999.000	    -999	    -999	  31.668	  -999.000	  64.162	  -999.000	  2	100.0	-999.0	-999.000	  36.684	   1.24	   1.29	   1.62	   0.63	   0.38	   0.75
  1018608107	  20040323	  20040323	  2004.228	  -999.000	    -999	    -999	  31.668	  -999.000	  64.162	  -999.000	  2	120.0	-999.0	-999.000	  36.684	   0.80	   0.78	   0.91	   0.69	   0.45	   0.14
  1018608108	  20040323	  20040323	  2004.228	  -999.000	    -999	    -999	  31.668	  -999.000	  64.162	  -999.000	  2	140.0	-999.0	-999.000	  36.680	   0.63	   0.79	   0.73	   0.70	   0.47	   0.01
  2018608101	  20040407	  20040407	  2004.268	  -999.000	    -999	    -999	  31.666	  -999.000	  64.159	  -999.000	  2	  1.0	-999.0	-999.000	  36.751	  14.59	  15.37	  15.10	   1.29	   0.78	  13.73
  2018608102	  20040407	  20040407	  2004.268	  -999.000	    -999	    -999	  31.666	  -999.000	  64.159	  -999.000	  2	 20.0	-999.0	-999.000	  36.753	  15.81	  16.46	  15.61	   1.28	   0.60	  14.68
  2018608103	  20040407	  20040407	  2004.268	  -999.000	    -999	    -999	  31.666	  -999.000	  64.159	  -999.000	  2	 40.0	-999.0	-999.000	  36.754	   5.11	   5.00	   5.42	   1.09	   0.60	   4.09
  2018608104	  20040407	  20040407	  2004.268	  -999.000	    -999	    -999	  31.666	  -999.000	  64.159	  -999.000	  2	 60.0	-999.0	-999.000	  36.752	   7.17	   7.23	   6.49	   1.01	   0.64	   5.96
  2018608105	  20040407	  20040407	  2004.268	  -999.000	    -999	    -999	  31.666	  -999.000	  64.159	  -999.000	  2	 80.0	-999.0	-999.000	  36.748	   2.78	   2.72	   2.61	   0.97	   0.71	   1.74
  2018608106	  20040407	  20040407	  2004.268	  -999.000	    -999	    -999	  31.666	  -999.000	  64.159	  -999.000	  2	100.0	-999.0	-999.000	  36.752	   1.84	   1.88	   1.29	   0.95	   0.70	   0.72
  2018608107	  20040407	  20040407	  2004.268	  -999.000	    -999	    -999	  31.666	  -999.000	  64.159	  -999.000	  2	120.0	-999.0	-999.000	  36.711	   1.20	   0.94	   1.22	   0.96	   0.70	   0.16
  2018608108	  20040407	  20040407	  2004.268	  -999.000	    -999	    -999	  31.666	  -999.000	  64.159	  -999.000	  2	140.0	-999.0	-999.000	  36.698	   0.93	   0.96	   0.93	   0.89	   0.75	   0.05
  1018708101	  20040421	  20040421	  2004.307	  -999.000	    -999	    -999	  31.668	  -999.000	  64.167	  -999.000	  2	  1.0	-999.0	-999.000	  36.706	  22.59	  20.17	  23.61	   1.00	   0.56	  21.12
  1018708102	  20040421	  20040421	  2004.307	  -999.000	    -999	    -999	  31.668	  -999.000	  64.167	  -999.000	  2	 20.0	-999.0	-999.000	  36.724	   1.82	   2.62	   1.57	   0.67	   0.49	   1.33
  1018708103	  20040421	  20040421	  2004.307	  -999.000	    -999	    -999	  31.668	  -999.000	  64.167	  -999.000	  2	 40.0	-999.0	-999.000	  36.713	   1.08	   1.01	   1.14	   0.57	   0.43	   0.51
  1018708104	  20040421	  20040421	  2004.307	  -999.000	    -999	    -999	  31.668	  -999.000	  64.167	  -999.000	  2	 60.0	-999.0	-999.000	  36.712	   2.99	   2.97	   2.52	   0.73	   0.57	   2.09
  1018708105	  20040421	  20040421	  2004.307	  -999.000	    -999	    -999	  31.668	  -999.000	  64.167	  -999.000	  2	 80.0	-999.0	-999.000	  36.711	   4.45	   4.81	   4.62	   0.83	   0.43	   3.79
  1018708106	  20040421	  20040421	  2004.307	  -999.000	    -999	    -999	  31.668	  -999.000	  64.167	  -999.000	  2	100.0	-999.0	-999.000	  36.694	   2.03	   2.06	   2.26	   0.81	   1.06	   1.31
  1018708107	  20040421	  20040421	  2004.307	  -999.000	    -999	    -999	  31.668	  -999.000	  64.167	  -999.000	  2	120.0	-999.0	-999.000	  36.697	   0.79	   0.72	   0.80	   0.63	   0.36	   0.14
  1018708108	  20040421	  20040421	  2004.307	  -999.000	    -999	    -999	  31.668	  -999.000	  64.167	  -999.000	  2	140.0	-999.0	-999.000	  36.698	   0.64	   0.64	   1.00	   0.58	   0.34	   0.18
  1018808101	  20040518	  20040518	  2004.381	  -999.000	    -999	    -999	  31.668	  -999.000	  64.165	  -999.000	  2	  1.0	-999.0	-999.000	  36.915	   2.33	   2.38	   1.68	   0.67	   0.40	   1.46
  1018808102	  20040518	  20040518	  2004.381	  -999.000	    -999	    -999	  31.668	  -999.000	  64.165	  -999.000	  2	 20.0	-999.0	-999.000	  36.803	   2.36	   1.64	   2.31	   0.72	   0.42	   1.38
  1018808103	  20040518	  20040518	  2004.381	  -999.000	    -999	    -999	  31.668	  -999.000	  64.165	  -999.000	  2	 40.0	-999.0	-999.000	  36.742	   1.84	   2.11	   1.42	   0.90	   0.45	   0.89
  1018808104	  20040518	  20040518	  2004.381	  -999.000	    -999	    -999	  31.668	  -999.000	  64.165	  -999.000	  2	 60.0	-999.0	-999.000	  36.882	   1.03	   0.96	   0.82	   0.52	   0.43	   0.42
  1018808105	  20040518	  20040518	  2004.381	  -999.000	    -999	    -999	  31.668	  -999.000	  64.165	  -999.000	  2	 80.0	-999.0	-999.000	  36.714	   6.25	   6.05	   6.03	   0.72	   0.47	   5.39
  1018808106	  20040518	  20040518	  2004.381	  -999.000	    -999	    -999	  31.668	  -999.000	  64.165	  -999.000	  2	100.0	-999.0	-999.000	  36.679	   3.88	   3.70	   3.72	   0.63	   0.43	   3.14
  1018808107	  20040518	  20040518	  2004.381	  -999.000	    -999	    -999	  31.668	  -999.000	  64.165	  -999.000	  2	120.0	-999.0	-999.000	  36.680	   1.29	   1.36	   1.29	   0.55	   0.40	   0.77
  1018808108	  20040518	  20040518	  2004.381	  -999.000	    -999	    -999	  31.668	  -999.000	  64.165	  -999.000	  2	140.0	-999.0	-999.000	  36.663	   0.66	   0.63	   0.72	   0.47	   0.43	   0.20
  1018908101	  20040615	  20040615	  2004.457	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	  1.0	-999.0	-999.000	  36.625	   6.11	   6.90	   7.08	   0.95	   0.43	   5.74
  1018908102	  20040615	  20040615	  2004.457	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	 20.0	-999.0	-999.000	  36.634	   6.88	   6.84	   6.41	   0.78	   0.32	   5.94
  1018908103	  20040615	  20040615	  2004.457	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	 40.0	-999.0	-999.000	  36.686	   7.10	   7.16	   6.87	   1.18	   0.31	   5.86
  1018908104	  20040615	  20040615	  2004.457	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	 60.0	-999.0	-999.000	  36.724	   4.90	   4.36	   4.70	   0.84	   0.31	   3.81
  1018908105	  20040615	  20040615	  2004.457	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	 80.0	-999.0	-999.000	  36.714	   3.15	   3.57	   3.21	   0.66	   0.34	   2.65
  1018908106	  20040615	  20040615	  2004.457	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	100.0	-999.0	-999.000	  36.648	   0.51	   0.67	   0.63	   0.51	   0.33	   0.10
  1018908107	  20040615	  20040615	  2004.457	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	120.0	-999.0	-999.000	  36.681	   1.83	   1.96	   2.13	   0.60	   0.33	   1.37
  1018908108	  20040615	  20040615	  2004.457	  -999.000	    -999	    -999	  31.667	  -999.000	  64.166	  -999.000	  2	140.0	-999.0	-999.000	  36.675	   1.15	   1.16	   1.25	   0.56	   0.36	   0.63
  1019008101	  20040714	  20040714	  2004.536	  -999.000	    -999	    -999	  31.665	  -999.000	  64.167	  -999.000	  2	  1.0	-999.0	-999.000	  36.649	   1.77	   1.09	   1.50	   0.76	   0.38	   0.70
  1019008102	  20040714	  20040714	  2004.536	  -999.000	    -999	    -999	  31.665	  -999.000	  64.167	  -999.000	  2	 20.0	-999.0	-999.000	  36.673	   5.66	   5.58	   5.84	   0.74	   0.40	   4.95
  1019008103	  20040714	  20040714	  2004.536	  -999.000	    -999	    -999	  31.665	  -999.000	  64.167	  -999.000	  2	 40.0	-999.0	-999.000	  36.719	   3.66	   3.86	   3.97	   0.80	   0.43	   3.03
  1019008104	  20040714	  20040714	  2004.536	  -999.000	    -999	    -999	  31.665	  -999.000	  64.167	  -999.000	  2	 60.0	-999.0	-999.000	  36.796	   2.32	   2.02	   1.73	   0.56	   0.38	   1.46
  1019008105	  20040714	  20040714	  2004.536	  -999.000	    -999	    -999	  31.665	  -999.000	  64.167	  -999.000	  2	 80.0	-999.0	-999.000	  36.770	   3.00	   2.87	   2.87	   0.69	   0.41	   2.23
  1019008106	  20040714	  20040714	  2004.536	  -999.000	    -999	    -999	  31.665	  -999.000	  64.167	  -999.000	  2	100.0	-999.0	-999.000	  36.747	   1.97	   1.80	   1.83	   0.63	   0.40	   1.23
  1019008107	  20040714	  20040714	  2004.536	  -999.000	    -999	    -999	  31.665	  -999.000	  64.167	  -999.000	  2	120.0	-999.0	-999.000	  36.664	   1.62	   1.84	   1.61	   0.54	   0.40	   1.15
  1019008108	  20040714	  20040714	  2004.536	  -999.000	    -999	    -999	  31.665	  -999.000	  64.167	  -999.000	  2	140.0	-999.0	-999.000	  36.656	   0.88	   0.81	   0.80	   0.44	   0.38	   0.39
  1019108101	  20040817	  20040817	  2004.629	  -999.000	    -999	    -999	  31.668	  -999.000	  64.163	  -999.000	  2	  1.0	-999.0	-999.000	  36.901	   2.69	   4.46	   5.33	   0.72	   0.51	   3.44
  1019108102	  20040817	  20040817	  2004.629	  -999.000	    -999	    -999	  31.668	  -999.000	  64.163	  -999.000	  2	 20.0	-999.0	-999.000	  36.892	   5.10	   5.38	   4.69	   0.71	   0.46	   4.35
  1019108103	  20040817	  20040817	  2004.629	  -999.000	    -999	    -999	  31.668	  -999.000	  64.163	  -999.000	  2	 40.0	-999.0	-999.000	  36.918	   5.56	   5.76	   5.53	   0.71	   0.51	   4.91
  1019108104	  20040817	  20040817	  2004.629	  -999.000	    -999	    -999	  31.668	  -999.000	  64.163	  -999.000	  2	 60.0	-999.0	-999.000	  36.878	   2.95	   2.00	   3.25	   0.74	   0.49	   2.00
  1019108105	  20040817	  20040817	  2004.629	  -999.000	    -999	    -999	  31.668	  -999.000	  64.163	  -999.000	  2	 80.0	-999.0	-999.000	  36.868	   4.23	   4.37	   4.40	   0.67	   0.49	   3.66
  1019108106	  20040817	  20040817	  2004.629	  -999.000	    -999	    -999	  31.668	  -999.000	  64.163	  -999.000	  2	100.0	-999.0	-999.000	  36.848	   3.07	   2.82	   3.30	   0.59	   0.48	   2.47
  1019108107	  20040817	  20040817	  2004.629	  -999.000	    -999	    -999	  31.668	  -999.000	  64.163	  -999.000	  2	120.0	-999.0	-999.000	  36.794	   2.45	   2.49	   2.59	   0.56	   0.46	   1.95
  1019108108	  20040817	  20040817	  2004.629	  -999.000	    -999	    -999	  31.668	  -999.000	  64.163	  -999.000	  2	140.0	-999.0	-999.000	  36.736	   1.26	   1.00	   1.10	   0.48	   0.48	   0.65
  1019208101	  20040914	  20040914	  2004.706	  -999.000	    -999	    -999	  31.651	  -999.000	  64.167	  -999.000	  2	  1.0	-999.0	-999.000	  36.624	   6.11	   6.11	   5.61	   0.73	   0.49	   5.22
  1019208102	  20040914	  20040914	  2004.706	  -999.000	    -999	    -999	  31.651	  -999.000	  64.167	  -999.000	  2	 20.0	-999.0	-999.000	  36.612	   5.62	   6.38	   6.20	   0.74	   0.71	   5.33
  1019208103	  20040914	  20040914	  2004.706	  -999.000	    -999	    -999	  31.651	  -999.000	  64.167	  -999.000	  2	 40.0	-999.0	-999.000	  36.647	   5.93	   6.49	   5.20	   0.83	   0.57	   5.04
  1019208104	  20040914	  20040914	  2004.706	  -999.000	    -999	    -999	  31.651	  -999.000	  64.167	  -999.000	  2	 60.0	-999.0	-999.000	  36.621	   3.72	   6.25	   3.23	   0.69	   0.56	   3.70
  1019208105	  20040914	  20040914	  2004.706	  -999.000	    -999	    -999	  31.651	  -999.000	  64.167	  -999.000	  2	 80.0	-999.0	-999.000	  36.657	   3.60	   3.88	   3.53	   0.71	   0.54	   2.96
  1019208106	  20040914	  20040914	  2004.706	  -999.000	    -999	    -999	  31.651	  -999.000	  64.167	  -999.000	  2	100.0	-999.0	-999.000	  36.641	   2.65	   3.02	   3.50	   0.59	   0.49	   2.47
  1019208107	  20040914	  20040914	  2004.706	  -999.000	    -999	    -999	  31.651	  -999.000	  64.167	  -999.000	  2	120.0	-999.0	-999.000	  36.629	   1.10	   1.13	   1.20	   0.56	   0.47	   0.59
  1019208108	  20040914	  20040914	  2004.706	  -999.000	    -999	    -999	  31.651	  -999.000	  64.167	  -999.000	  2	140.0	-999.0	-999.000	  36.617	   0.74	   0.71	   0.69	   0.59	   0.51	   0.12
  1019308101	  20041013	  20041013	  2004.785	  -999.000	    -999	    -999	  31.657	  -999.000	  64.200	  -999.000	  2	  1.0	-999.0	-999.000	  36.626	   1.17	   1.19	   1.32	   0.58	   0.57	   0.64
  1019308102	  20041013	  20041013	  2004.785	  -999.000	    -999	    -999	  31.657	  -999.000	  64.200	  -999.000	  2	 20.0	-999.0	-999.000	  36.624	   0.79	   0.79	   0.93	   0.62	   0.52	   0.22
  1019308103	  20041013	  20041013	  2004.785	  -999.000	    -999	    -999	  31.657	  -999.000	  64.200	  -999.000	  2	 40.0	-999.0	-999.000	  36.624	   1.08	   1.13	   0.98	   0.60	   0.57	   0.46
  1019308104	  20041013	  20041013	  2004.785	  -999.000	    -999	    -999	  31.657	  -999.000	  64.200	  -999.000	  2	 60.0	-999.0	-999.000	  36.639	   1.24	   1.05	   1.46	   0.64	   0.48	   0.61
  1019308105	  20041013	  20041013	  2004.785	  -999.000	    -999	    -999	  31.657	  -999.000	  64.200	  -999.000	  2	 80.0	-999.0	-999.000	  36.662	   1.19	   1.05	   1.08	   0.64	   0.55	   0.47
  1019308106	  20041013	  20041013	  2004.785	  -999.000	    -999	    -999	  31.657	  -999.000	  64.200	  -999.000	  2	100.0	-999.0	-999.000	  36.660	   0.88	   0.79	   0.74	   0.67	   0.77	   0.13
  1019308107	  20041013	  20041013	  2004.785	  -999.000	    -999	    -999	  31.657	  -999.000	  64.200	  -999.000	  2	120.0	-999.0	-999.000	  36.639	   0.77	   0.76	   0.88	   0.67	   0.65	   0.13
  1019308108	  20041013	  20041013	  2004.785	  -999.000	    -999	    -999	  31.657	  -999.000	  64.200	  -999.000	  2	140.0	-999.0	-999.000	  36.630	   0.86	   0.81	   0.95	   0.65	   1.27	   0.22
  1019408101	  20041112	  20041112	  2004.865	  -999.000	    -999	    -999	  31.685	  -999.000	  64.172	  -999.000	  2	  1.0	-999.0	-999.000	  36.657	   6.92	   6.57	   6.44	   1.37	   0.77	   5.27
  1019408102	  20041112	  20041112	  2004.865	  -999.000	    -999	    -999	  31.685	  -999.000	  64.172	  -999.000	  2	 20.0	-999.0	-999.000	  36.641	   1.15	   0.88	   0.89	   0.64	   0.58	   0.34
  1019408103	  20041112	  20041112	  2004.865	  -999.000	    -999	    -999	  31.685	  -999.000	  64.172	  -999.000	  2	 40.0	-999.0	-999.000	  36.657	   4.53	   5.11	   5.01	   0.86	   0.55	   4.03
  1019408104	  20041112	  20041112	  2004.865	  -999.000	    -999	    -999	  31.685	  -999.000	  64.172	  -999.000	  2	 60.0	-999.0	-999.000	  36.653	   3.23	   3.24	   3.28	   0.70	   0.65	   2.55
  1019408105	  20041112	  20041112	  2004.865	  -999.000	    -999	    -999	  31.685	  -999.000	  64.172	  -999.000	  2	 80.0	-999.0	-999.000	  36.658	   1.46	   1.61	   2.33	   1.05	   0.46	   0.76
  1019408106	  20041112	  20041112	  2004.865	  -999.000	    -999	    -999	  31.685	  -999.000	  64.172	  -999.000	  2	100.0	-999.0	-999.000	  36.661	   0.43	   0.50	   0.62	   0.57	   0.69	  -0.05
  1019408107	  20041112	  20041112	  2004.865	  -999.000	    -999	    -999	  31.685	  -999.000	  64.172	  -999.000	  2	120.0	-999.0	-999.000	  36.659	   0.50	   0.48	   0.69	   0.64	   0.51	  -0.08
  1019408108	  20041112	  20041112	  2004.865	  -999.000	    -999	    -999	  31.685	  -999.000	  64.172	  -999.000	  2	140.0	-999.0	-999.000	  36.674	   0.46	   0.55	   0.58	   0.51	   0.48	   0.02
  1019508101	  20041208	  20041208	  2004.935	  -999.000	    -999	    -999	  31.666	  -999.000	  64.165	  -999.000	  2	  1.0	-999.0	-999.000	  36.756	   1.18	   0.89	   1.08	   0.61	   0.55	   0.44
  1019508102	  20041208	  20041208	  2004.935	  -999.000	    -999	    -999	  31.666	  -999.000	  64.165	  -999.000	  2	 20.0	-999.0	-999.000	  36.762	   5.02	   4.63	   4.35	   0.71	   0.53	   3.96
  1019508103	  20041208	  20041208	  2004.935	  -999.000	    -999	    -999	  31.666	  -999.000	  64.165	  -999.000	  2	 40.0	-999.0	-999.000	  36.761	   1.13	   0.88	   1.29	   0.63	   0.46	   0.47
  1019508104	  20041208	  20041208	  2004.935	  -999.000	    -999	    -999	  31.666	  -999.000	  64.165	  -999.000	  2	 60.0	-999.0	-999.000	  36.812	   0.80	   1.04	   0.96	   0.57	   0.49	   0.37
  1019508105	  20041208	  20041208	  2004.935	  -999.000	    -999	    -999	  31.666	  -999.000	  64.165	  -999.000	  2	 80.0	-999.0	-999.000	  36.760	   1.79	   1.48	   1.98	   0.66	   0.64	   1.09
  1019508106	  20041208	  20041208	  2004.935	  -999.000	    -999	    -999	  31.666	  -999.000	  64.165	  -999.000	  2	100.0	-999.0	-999.000	  36.745	   2.13	   2.39	   2.17	   0.57	   0.58	   1.66
  1019508107	  20041208	  20041208	  2004.935	  -999.000	    -999	    -999	  31.666	  -999.000	  64.165	  -999.000	  2	120.0	-999.0	-999.000	  36.727	   0.83	   0.85	   0.88	   0.55	   2.24	   0.30
  1019508108	  20041208	  20041208	  2004.935	  -999.000	    -999	    -999	  31.666	  -999.000	  64.165	  -999.000	  2	140.0	-999.0	-999.000	  36.737	   0.69	   0.71	   0.69	   0.60	   0.50	   0.10
